업소아이디,업소명,분류코드,분류코드명,업소 주소,업소 전화번호,찾아오시는 길,업소정보,자랑거리,추천수,기준년월,업소 사진,lat,lon
9206,옥천골,1,한식,서울특별시 관악구 청룡7길 41 (봉천동),02-877-8292,관악구청에서 쑥고개로 방향으로 300여미터 도보이동하면 gs수퍼나옴. gs수퍼에서 옆골목으로 도보 1분이동,영업시간 : 11:00 ~ 22:00  ,▷서울대입구역 평균가대비 10%이상 저렴 ▷돌솥밥과 함께 든든한 한끼 식사 제공 ▷주말마다 특정 어르신들 아침식사 무료제공봉사 ▷다른 가성비 좋은 식사메뉴 다양,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220718171552.jpg,37.4796785,126.9477471
9277,신림국수&닭볶음탕,1,한식,서울특별시 관악구 신림동7길 51 (신림동),02-883-9242,신림역 5번출구에서 봉림교 쪽으로 도보 3분,영업시간 :  11:00 - 22:00 14:30 - 15:30 브레이크타임 휴무 :화요일        ,가성비 좋은 식당,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220718165223.jpg,37.4848559,126.9269206
9500,북한강민물고기매운탕,1,한식,"서울특별시 서울 노원구 동일로192길 30, 1층",02-948-5355,공릉역 2번 출구에서193m,영업시간 : 11:00~23:00 휴무일 : 매주 월요일     ,내부 시설이 깨끗하고 사장님이 친절하며 매운탕 맛이 좋음,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20210714144658.jpg,37.6261895,127.074784
9131,대영식당,1,한식,서울특별시 강남구 강남대로62길 30  (역삼동),02-566-1373,양재역 3번 출구에서839m,"영업시간 : 11:00~15:00/17:00~20:00 휴무 : 토,일        ",신선한 재료를 엄선하여 만드는 착한가게,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20200129104918.jpg,37.4906264,127.0331545
9099,은혜세탁,7,세탁,"서울특별시 금천구 벚꽃로 73, 현대종합상가 103호 (독산동, 금천현대아파트)",02-892-1230,　,영업시간 : 09:00~21:30       ,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20170914135923.png,37.4774141,126.884786
9257,백조미용실,5,이미용,서울특별시 서울 도봉구 도봉로160길 17,,도봉역 2번출구에서 464m,영업시간 : 09:00-18:00    ,인근주변 미용실보다 커트 파마가 싸다는 게 장점,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220728152250.jpg,37.6741696,127.0456915
9276,이모네식당,1,한식,서울특별시 관악구 봉천로 575-1 (봉천동),02-872-1233,낙성대입구역 4번 출구에서 도보 5분거리 ,영업시간 : 11:00 ~22:00     ,"집밥느낌 식당, 점심 가정식 한식뷔페 5,000원",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220718173621.jpg,37.4772866,126.9615609
9287,통삼겹구이 6900,1,한식,서울특별시 동작구 보라매로 93 (신대방동),02-826-9285,신대방삼거리역 2번 출구에서223m,매일 14:00 - 01:00   ,"저렴한 가격, 깨끗한 위생",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20190923091612.jpg,37.4967079,126.9277889
9022,무릉도원,1,한식,"서울특별시 구로구 구로동로28길 64-12 (구로동, 남촌홈타운)",02-857-2111,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,가격이 저렴하고 청결함,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20160926120402.jpg,37.4903411,126.8877166
9297,전라도 시래기국밥,1,한식,서울특별시 동작구 여의대방로24길 97 (대방동),821-5202,,"저렴한 가격, 깨끗한 위생 ","저렴한 가격, 깨끗한 위생",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20190923093131.jpg,37.4990244,126.925474
9164,가영미용실,5,이미용,서울특별시 금천구 시흥대로39길 8 (시흥동),02-715-4539,　,영업시간 : 10:00~20:00 ,경로우대,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20171215165936.png,37.4472833,126.9026281
9046,빈대떡마을,1,한식,서울특별시 마포구 망원로 97 (망원동),02-325-0843,망원역 2번 출구에서346m,매일 14:00 - 02:00 휴무일 : 일        ,"저렴한 가격, 푸짐한 양 그리고 친절함",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20170203114453.jpg,37.5561084,126.8982306
9610,카페매일이기념일,4,기타외식업,서울특별시 서울 도봉구 우이천로24길 69,,지하철-쌍문역 3번출구 도보5분,영업시간 :12:00~20:00 휴무일 :월요일  홈페이지 주소 :www.instagram.com/e.d_anniversary_cafe           ,'공간 인테리어가 깔끔하고 청결하며  타카페보다 가격이 저렴함.' ,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220721152534.jpg,37.6451098,127.0315562
9264,냠냠분식,1,한식,서울특별시 서울 마포구 모래내로7길 89,02-303-7332,가좌역 2번 출구에서665m,　  ,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230202103847.JPG,37.5681951,126.9083571
9354,서평기사식당,1,한식,서울특별시 강남구 개포로 646 지상1층 2호,02-2226-1005,,영업시간 :08:00~23:00 좌석수 : 휴무일 : 배달 :불가능 예약 : 카드 : 주차 :불가능 홈페이지 주소 : 전자우편주소 : 기타 :    ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20190924133546.jpg,37.4947193,127.083531
9266,경성커피,4,기타외식업,서울특별시 마포구 삼개로 7-1 (도화동),02-716-7007,마포역 3번 출구에서170m,영업시간:08:00 - 18:00 토요일 : 09:00-17:00 휴무 : 일요일,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230316142748.JPG,37.539664,126.9477027
9270,구대회커피,4,기타외식업,서울특별시 마포구 창전로2길 9 (신수동),02-716-8739,광흥창역 3번 출구에서130m,"영업시간 08:00 - 17:00 토,일 : 09:00-18:00     ",　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230316142633.JPG,37.5488888,126.9337841
9594,서울진우동덮밥,1,한식,"서울특별시 강동구 성내로 11,107호",070-8779-3215,강동구청역 2번 출구에서66m,영업시간 : 11시~21시 브레이크타임 : 15:00-17:00      ,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230130153542.jpg,37.5298684,127.1213867
9047,웨스턴후라이드라이스,4,기타외식업,서울특별시 마포구 홍익로 6길 4,02-336-7892,홍대입구역 9번 출구에서176m,　   ,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20170203114956.jpg,37.553575,126.9234196
9975,신설보쌈앤칼국수,1,한식,서울특별시 서울 동대문구 하정로3길 10 (신설동),02-925-3030,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231207132832.jpg,37.5741982,127.0395092
9976,충북식당,1,한식,서울특별시 서울 동대문구 고산자로38길 27 (제기동),02-964-3031,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231207133037.jpg,37.5799821,127.0395358
9977,이야기카페,4,기타외식업,서울특별시 서울 동대문구 전농로3길 106 (답십리동),02-6465-7786,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231207133420.jpg,37.5725678,127.0561303
9980,신원식당,1,한식,"서울특별시 서울 동대문구 장한로 92, 101호 (장안동, 화성빌딩)",02-3394-5121,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231207134014.jpg,37.5688304,127.0697805
9982,왕산골만두(그시절그맛),1,한식,"서울특별시 서울 동대문구 고산자로38길 25 (제기동, 경동시장 다-11)",,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :  ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20231207140014.jpg,37.5801836,127.0398705
9109,남자들의 세상,5,이미용,서울특별시 금천구 독산로 45 (시흥동),070-4133-7322,　,영업시간 : 10:00~19:00       ,　,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20180302135444.jpg,37.4686271,126.9022919
10083,외양간,1,한식,서울특별시 마포구 독막로18길 12 1층,02-3144-1888,,"- 영업시간  (재료 소진시 조기 마감 가능)   *  11:00~22:00  * 브레이크타임 15:00~17:00 - 휴무일 : 매주 일요일 - 배달  불가, 포장 가능 - 주차 가능(매장 문의) ",,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240516145335.jpg,37.5470397,126.9236817
10193,로데오당구장,13,기타서비스업,"서울특별시 서울특별시 성북구 보문로38길 53, 지하1층(동소문동5가)",,,영업시간 : 매일 11:00 - 03:30 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 : ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240702104159.JPG,37.59,127.0165
10042,마션,4,기타외식업,서울특별시 서울 중랑구 봉화산로56길 69,,,영업시간 : 07:00~22:00 (일 - 12:00~21:00) ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240111175939.jpg,37.6056908,127.09813
10219,머리잘hair,5,이미용,"서울특별시 관악구 미성길 40, 1층",070-7543-7526,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.4748074,126.9148768
10225,사랑방스튜디오,13,기타서비스업,"서울특별시 관악구 관천로12길 28-6, 가윤 지하1층",,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.4860821,126.9259825
10227,장우동,1,한식,서울특별시 관악구 호암로24길 57,02-878-5583,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :  ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.469503,126.9353997
9176,형제해장국,1,한식,"서울특별시 노원구 동일로 1106, 1층 일부(공릉동)",02-979-5309,,영업시간 : 06:00~22:00 휴무일 : 일요일 배달 : 불가 주차 : 어려움  ,"가격이 저렴하고, 사장님께서 친절하심",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20180122113123.jpg,37.6629075,127.0581783
10228,시장탕수육,4,기타외식업,서울특별시 관악구 관천로 19 신원시장 A-68,02-866-3995,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=,37.4888265,126.9218687
9494,스마일헤어광장,5,이미용,서울특별시 서울 양천구 중앙로46길 31(신정동),02-2691-4168,신정역 5번 출구에서312m,영업시간 : 9:00~19:00           ,가격이 저렴하고 친절한 모범업소 입니다. 어르신 경로우대 해드립니다.,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20210707163848.jpg,37.5224974,126.8554731
10211,또이바엠,4,기타외식업,"서울특별시 금천구 가산디지털1로 119, A101-1호",070-8864-0302,,"영업시간 : 월 10:30 - 20:00 15:00 - 17:00 브레이크타임 화 10:30 - 20:00 15:00 - 17:00 브레이크타임 수 10:30 - 20:00 15:00 - 17:00 브레이크타임 목 10:30 - 20:00 15:00 - 17:00 브레이크타임 금 10:30 - 20:00 15:00 - 17:00 브레이크타임 휴무일 : 토,일 정기휴무 배달 : 가능 예약 : 일반예약(1~12명 예약 가능) 주차 : 무료주차 가능 홈페이지 주소 : https://toivaem.co.kr/  ",,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240715132647.jpg,37.4565,126.8954
10212,먹고가게,1,한식,서울특별시 금천구 남부순환로126길 8,0507-1490-4777,,"영업시간 :  화 ~ 토 11:30 - 21:00 16:00 - 17:00 브레이크타임 20:40 라스트오더 휴무일 : 월, 일요일 정기휴무 배달 : 11시 오픈 카드 : 제로페이 사용가능 홈페이지 주소 : https://www.instagram.com/eat__store/ ",,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240715133100.jpg,37.4786565,126.9064674
9608,바른꽈배기,4,기타외식업,"서울특별시 관악구 은천로 92, 103호(봉천동)",02-877-7863,"현대시장사거리에서 두산아파트(당곡사거리) 방면 벽산아파트 지구대 맞은편, 두산아파트 후문쪽에 위치함","영업시간 : 매일 10:30 ~ 21:00 휴무일 : 연중무휴 배달 : 가능 주차 : 가능(아파트 상가 주차장) 기타 : 제로페이, 서울페이, 관악사랑상품권 가맹점       ","ㅇ 국내산 100% 찹쌀을 사용하여 당일 반죽을 직접 만들고, 주문 즉시 조리함 ㅇ 매장이 청결함",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220715165849.jpg,37.4867882,126.9453806
9609,엄마가,1,한식,"서울특별시 관악구 신림로 280, 1층(신림동)",0507-1308-2634,서원역 1번출구에서 도보 3분,"영업시간 : 월~목 11:00~21:00, 금 11:00~18:00, 일 11:00~21:00 휴무일 : 매주 토요일,  기타 : 제로페이, 서울페이    ","ㅇ 관악구 평균가보다 10%이상 저렴 ㅇ 친절하며, 집밥 느낌의 메뉴로 구성",0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220715172428.jpg,37.4760469,126.9373025
9365,일광세탁소,7,세탁,서울특별시 중구 다산로33다길 29 (신당동),02-2239-6492,성동글로벌경영고등학교 큰길 건너편  (제이원할인마트 근처),(2022년 5월 기준) ○ 영업시간 : 08:00~21:00 ○ 배달 : 불가 ○ 주차 : 가능,우리동네 터줏대감 세탁소 세탁이든 수선이든 맡겨만 주세요~~,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220511193945.jpg,37.5633165,127.0134985
9739,이조식당,1,한식,"서울특별시 중구 청파로103길 33 , 1층(중림동)",02-365-5993,,영업시간 : 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :,비벼먹는 양녕장이 정말 맛있습니다. ,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230419110300.jpg,37.5583192,126.9685661
9742,다온,1,한식,서울특별시 서울 도봉구 도당로13길 34-21,,방학역1호선 1번 출구 도보 16분,영업시간 :11:00~21:00  준비시간 16:00~17:00 좌석수 : 휴무일 :일요일 배달 : x 예약 : 카드 : 주차 :x 홈페이지 주소 : 전자우편주소 : 기타 :  ,가격이 저렴하고 맛있는  반찬과 국,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230427131438.jpg,37.6661204,127.0347163
9366,거북아버지는이발사,5,이미용,서울특별시 중구 다산로44길 34 (신당동),02-2252-9879,신당역 4번 출구 근처,"(2022년 5월 기준) ○ 영업시간 : 08:00~20:00  (휴무일 : 매주 목요일) ○ 카드 가능, 제로페이 가능 ○ 주차 : 불가 ○ 기타: 염색은 현금결제 시 400원 할인(15,400원→15,000원)    ",아버지와 아들이 함께 운영하는 부자이발소.  두 사람의 경력을 합치면 약93년! 무슨 말이 필요하겠어요~^^,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220503162318.jpg,37.5648117,127.0226681
9370,속초집,1,한식,서울특별시 중구 퇴계로6길 3-6 (회현동1가),02-775-2226,회현역 티마크그랜드 뒤편  (강화군제2장학관 지하),"(2022년 5월 기준) ○ 영업시간 :   ○ 좌석수 :  ○ 배달 :  ○ 주차 :  ○ 기타:  예약 가능, 카드 가능 ",이미 모범업소로도 지정된 싱싱하고 깔끔한 식재료를 고집하는 가게입니다.  탕의 국물이 매우 맛깔납니다!,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20220511202656.jpg,37.5572135,126.9787324
10213,엄마손김밥,1,한식,"서울특별시 금천구 독산로 188, 101호",02-807-5852,,좌석수 : 테이블 2,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20240715133317.jpg,37.4638449,126.9035165
9744,이레헤어,5,이미용,서울특별시 서울 도봉구 덕릉로59길 60,, 쌍문역 2번 출구에서 935m,영업시간 :10:00~20:00 좌석수 : 휴무일 : 배달 : 예약 : 카드 : 주차 : 홈페이지 주소 : 전자우편주소 : 기타 :  ,사장님이 친절하시고 꼼꼼하게 헤어관리법도 알려주세요,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230427144103.jpg,37.640103,127.0382074
9863,다비다식당,1,한식,서울특별시 서울 광진구 동일로 444,02-466-1074,,null ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230802142656.jpg,37.569661,127.079792
9686,서가네 쌈밥,1,한식,서울특별시 서울 광진구 면목로17길 40,02-432-3937,,　   ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20230209161919.jpg,37.5708454,127.0810747
9070,세아이용원,5,이미용,"서울특별시 강동구 올림픽로80길 44,104 (천호동)",없음,,영업시간 : 좌석수 : 4석 예약 : 가능  ,,0,24-10,http://sftc.seoul.go.kr/mulga/inc/img_view.jsp?filename=20170829093053.JPG,37.5432967,127.1268729
